Timestamp for sample frequency every 15 min,Temperature (°C)
2024-07-02 15:04:00,40.0250
2024-07-02 15:19:00,39.6875
2024-07-02 15:34:00,39.9325
2024-07-02 15:49:00,39.9500
2024-07-02 16:04:00,40.1375
2024-07-02 16:19:00,40.1075
2024-07-02 16:34:00,40.7975
2024-07-02 16:49:00,40.2875
2024-07-02 17:04:00,40.0850
2024-07-02 17:19:00,39.4525
2024-07-02 17:34:00,39.3400
2024-07-02 17:49:00,39.2150
2024-07-02 18:04:00,39.1875
2024-07-02 18:19:00,38.6675
2024-07-02 18:34:00,37.7650
2024-07-02 18:49:00,36.8325
2024-07-02 19:04:00,36.2125
2024-07-02 19:19:00,35.7675
2024-07-02 19:34:00,35.1625
2024-07-02 19:49:00,34.6100
2024-07-02 20:04:00,33.6375
2024-07-02 20:19:00,32.7125
2024-07-02 20:34:00,31.8475
2024-07-02 20:49:00,30.9125
2024-07-02 21:04:00,30.0225
2024-07-02 21:19:00,29.2575
2024-07-02 21:34:00,28.6575
2024-07-02 21:49:00,28.5375
2024-07-02 22:04:00,28.4850
2024-07-02 22:19:00,27.6650
2024-07-02 22:34:00,26.6725
2024-07-02 22:49:00,25.9150
2024-07-02 23:04:00,25.5250
2024-07-02 23:19:00,24.9625
2024-07-02 23:34:00,24.4350
2024-07-02 23:49:00,23.8700
2024-07-03 00:04:00,23.5275
2024-07-03 00:19:00,23.0250
2024-07-03 00:34:00,22.5650
2024-07-03 00:49:00,22.2250
2024-07-03 01:04:00,21.8725
2024-07-03 01:19:00,21.6400
2024-07-03 01:34:00,21.5125
2024-07-03 01:49:00,21.2050
2024-07-03 02:04:00,20.8800
2024-07-03 02:19:00,20.6150
2024-07-03 02:34:00,20.7700
2024-07-03 02:49:00,20.6650
2024-07-03 03:04:00,20.3925
2024-07-03 03:19:00,20.1550
2024-07-03 03:34:00,19.9900
2024-07-03 03:49:00,20.0150
2024-07-03 04:04:00,19.7625
2024-07-03 04:19:00,19.6550
2024-07-03 04:34:00,19.4350
2024-07-03 04:49:00,19.1225
2024-07-03 05:04:00,19.0425
2024-07-03 05:19:00,18.9650
2024-07-03 05:34:00,18.7075
2024-07-03 05:49:00,18.5775
2024-07-03 06:04:00,18.6625
2024-07-03 06:19:00,18.7300
2024-07-03 06:34:00,19.6000
2024-07-03 06:49:00,24.1325
2024-07-03 07:04:00,28.2650
2024-07-03 07:19:00,30.1475
2024-07-03 07:34:00,31.6175
2024-07-03 07:49:00,32.0725
2024-07-03 08:04:00,32.6125
2024-07-03 08:19:00,33.3150
2024-07-03 08:34:00,34.0150
